"","date","experiment","round","assay","condition","control","plate","row","col","strain","set","trait","phenotype"
"2645","20140527","RIAILs",1,"j","etoposide","halfpercDMSO",6,"F","1","QX298",2,"norm.n",18.9540275610615
"2646","20140603","RIAILs",1,"k","etoposide","halfpercDMSO",6,"F","1","QX25",1,"norm.n",4.72184673161232
"2647","20140623","RIAILs",1,"l","etoposide","halfpercDMSO",6,"F","1","QX82",1,"norm.n",-21.1533511638856
"2648","20140624","RIAILs",1,"m","etoposide","halfpercDMSO",6,"F","1","QX44",1,"norm.n",7.58745587137967
"2649","20140429","RIAILs",1,"b","etoposide","halfpercDMSO",6,"F","3","QX69",1,"median.EXT",-19.1273969320343
"2650","20140512","RIAILs",1,"e","etoposide","halfpercDMSO",6,"F","3","QX483",2,"median.EXT",-36.8126252876176
"2651","20140513","RIAILs",1,"f","etoposide","halfpercDMSO",6,"F","3","QX508",2,"median.EXT",-97.0775193873208
"2652","20140526","RIAILs",1,"i","etoposide","halfpercDMSO",6,"F","3","QX231",NA,"median.EXT",-84.7460037514415
"2653","20140527","RIAILs",1,"j","etoposide","halfpercDMSO",6,"F","3","QX447",2,"median.EXT",30.9338143977534
"2654","20140603","RIAILs",1,"k","etoposide","halfpercDMSO",6,"F","3","QX384",NA,"median.EXT",-85.0161262079416
"2655","20140623","RIAILs",1,"l","etoposide","halfpercDMSO",6,"F","3","QX469",2,"median.EXT",80.7536869940373
"2656","20140624","RIAILs",1,"m","etoposide","halfpercDMSO",6,"F","3","QX584",2,"median.EXT",7.11554750587155
"2657","20140429","RIAILs",1,"b","etoposide","halfpercDMSO",6,"F","3","QX69",1,"median.norm.EXT",-0.100590060623427
"2658","20140512","RIAILs",1,"e","etoposide","halfpercDMSO",6,"F","3","QX483",2,"median.norm.EXT",-0.557403473474949
"2659","20140513","RIAILs",1,"f","etoposide","halfpercDMSO",6,"F","3","QX508",2,"median.norm.EXT",-0.361217120816054
"2660","20140526","RIAILs",1,"i","etoposide","halfpercDMSO",6,"F","3","QX231",NA,"median.norm.EXT",-0.244376245714681
"2661","20140527","RIAILs",1,"j","etoposide","halfpercDMSO",6,"F","3","QX447",2,"median.norm.EXT",0.369077931833921
"2662","20140603","RIAILs",1,"k","etoposide","halfpercDMSO",6,"F","3","QX384",NA,"median.norm.EXT",-0.58706231667936
"2663","20140623","RIAILs",1,"l","etoposide","halfpercDMSO",6,"F","3","QX469",2,"median.norm.EXT",0.462875204939513
"2664","20140624","RIAILs",1,"m","etoposide","halfpercDMSO",6,"F","3","QX584",2,"median.norm.EXT",0.441961810926912
"2665","20140429","RIAILs",1,"b","etoposide","halfpercDMSO",6,"F","3","QX69",1,"median.TOF",-6.16859225137952
"2666","20140512","RIAILs",1,"e","etoposide","halfpercDMSO",6,"F","3","QX483",2,"median.TOF",13.8783675317438
"2667","20140513","RIAILs",1,"f","etoposide","halfpercDMSO",6,"F","3","QX508",2,"median.TOF",-35.9355306448287
"2668","20140526","RIAILs",1,"i","etoposide","halfpercDMSO",6,"F","3","QX231",NA,"median.TOF",-37.732530940685
"2669","20140527","RIAILs",1,"j","etoposide","halfpercDMSO",6,"F","3","QX447",2,"median.TOF",-10.3184659664516
"2670","20140603","RIAILs",1,"k","etoposide","halfpercDMSO",6,"F","3","QX384",NA,"median.TOF",-13.9000837322101
"2671","20140623","RIAILs",1,"l","etoposide","halfpercDMSO",6,"F","3","QX469",2,"median.TOF",-20.3870539916544
"2672","20140624","RIAILs",1,"m","etoposide","halfpercDMSO",6,"F","3","QX584",2,"median.TOF",-18.0898045674839
"2673","20140429","RIAILs",1,"b","etoposide","halfpercDMSO",6,"F","3","QX69",1,"norm.n",-8.6653101051288
"2674","20140512","RIAILs",1,"e","etoposide","halfpercDMSO",6,"F","3","QX483",2,"norm.n",6.54513879596732
"2675","20140513","RIAILs",1,"f","etoposide","halfpercDMSO",6,"F","3","QX508",2,"norm.n",-43.605650331557
"2676","20140526","RIAILs",1,"i","etoposide","halfpercDMSO",6,"F","3","QX231",NA,"norm.n",-25.7343745503303
"2677","20140527","RIAILs",1,"j","etoposide","halfpercDMSO",6,"F","3","QX447",2,"norm.n",-26.6572207041947
"2678","20140603","RIAILs",1,"k","etoposide","halfpercDMSO",6,"F","3","QX384",NA,"norm.n",16.5026419005837
"2679","20140623","RIAILs",1,"l","etoposide","halfpercDMSO",6,"F","3","QX469",2,"norm.n",-16.9120624837946
"2680","20140624","RIAILs",1,"m","etoposide","halfpercDMSO",6,"F","3","QX584",2,"norm.n",-17.7092512101217
"2681","20140429","RIAILs",1,"b","etoposide","halfpercDMSO",6,"F","5","QX170",1,"median.EXT",-84.1605181604823
"2682","20140512","RIAILs",1,"e","etoposide","halfpercDMSO",6,"F","5","QX103",1,"median.EXT",-66.7972782419342
"2683","20140513","RIAILs",1,"f","etoposide","halfpercDMSO",6,"F","5","QX283",2,"median.EXT",101.134112998471
"2684","20140526","RIAILs",1,"i","etoposide","halfpercDMSO",6,"F","5","QX461",2,"median.EXT",-33.8784886652336
"2685","20140527","RIAILs",1,"j","etoposide","halfpercDMSO",6,"F","5","CB4856",NA,"median.EXT",48.4305881439775
"2686","20140603","RIAILs",1,"k","etoposide","halfpercDMSO",6,"F","5","QX335",2,"median.EXT",-3.32468024849728
"2687","20140623","RIAILs",1,"l","etoposide","halfpercDMSO",6,"F","5","CB4856",NA,"median.EXT",22.4863347098679
"2688","20140624","RIAILs",1,"m","etoposide","halfpercDMSO",6,"F","5","QX202",1,"median.EXT",-48.019349651503
"2689","20140429","RIAILs",1,"b","etoposide","halfpercDMSO",6,"F","5","QX170",1,"median.norm.EXT",-0.249451212200946
"2690","20140512","RIAILs",1,"e","etoposide","halfpercDMSO",6,"F","5","QX103",1,"median.norm.EXT",-0.448472967486365
"2691","20140513","RIAILs",1,"f","etoposide","halfpercDMSO",6,"F","5","QX283",2,"median.norm.EXT",0.0907382427772116
"2692","20140526","RIAILs",1,"i","etoposide","halfpercDMSO",6,"F","5","QX461",2,"median.norm.EXT",-0.351278962870332
"2693","20140527","RIAILs",1,"j","etoposide","halfpercDMSO",6,"F","5","CB4856",NA,"median.norm.EXT",1.0701276990831
"2694","20140603","RIAILs",1,"k","etoposide","halfpercDMSO",6,"F","5","QX335",2,"median.norm.EXT",-0.418732413468378
"2695","20140623","RIAILs",1,"l","etoposide","halfpercDMSO",6,"F","5","CB4856",NA,"median.norm.EXT",0.37146100539598
"2696","20140624","RIAILs",1,"m","etoposide","halfpercDMSO",6,"F","5","QX202",1,"median.norm.EXT",-0.48365853178217
"2697","20140429","RIAILs",1,"b","etoposide","halfpercDMSO",6,"F","5","QX170",1,"median.TOF",-16.9468377107889
"2698","20140512","RIAILs",1,"e","etoposide","halfpercDMSO",6,"F","5","QX103",1,"median.TOF",-0.596275044351747
"2699","20140513","RIAILs",1,"f","etoposide","halfpercDMSO",6,"F","5","QX283",2,"median.TOF",46.9728303360009
"2700","20140526","RIAILs",1,"i","etoposide","halfpercDMSO",6,"F","5","QX461",2,"median.TOF",-2.3226030235299
"2701","20140527","RIAILs",1,"j","etoposide","halfpercDMSO",6,"F","5","CB4856",NA,"median.TOF",-38.3028992189944
"2702","20140603","RIAILs",1,"k","etoposide","halfpercDMSO",6,"F","5","QX335",2,"median.TOF",35.5165009887412
"2703","20140623","RIAILs",1,"l","etoposide","halfpercDMSO",6,"F","5","CB4856",NA,"median.TOF",-7.89106859709167
"2704","20140624","RIAILs",1,"m","etoposide","halfpercDMSO",6,"F","5","QX202",1,"median.TOF",-1.63072873884552
"2705","20140429","RIAILs",1,"b","etoposide","halfpercDMSO",6,"F","5","QX170",1,"norm.n",-24.5699737524026
"2706","20140512","RIAILs",1,"e","etoposide","halfpercDMSO",6,"F","5","QX103",1,"norm.n",1.83114785414603
"2707","20140513","RIAILs",1,"f","etoposide","halfpercDMSO",6,"F","5","QX283",2,"norm.n",40.4253505686321
"2708","20140526","RIAILs",1,"i","etoposide","halfpercDMSO",6,"F","5","QX461",2,"norm.n",-7.19404513657897
"2709","20140527","RIAILs",1,"j","etoposide","halfpercDMSO",6,"F","5","CB4856",NA,"norm.n",-29.9734077376916
"2710","20140603","RIAILs",1,"k","etoposide","halfpercDMSO",6,"F","5","QX335",2,"norm.n",48.8522986088825
"2711","20140623","RIAILs",1,"l","etoposide","halfpercDMSO",6,"F","5","CB4856",NA,"norm.n",-22.6080842009084
"2712","20140624","RIAILs",1,"m","etoposide","halfpercDMSO",6,"F","5","QX202",1,"norm.n",12.5963729225064
"2713","20140429","RIAILs",1,"b","etoposide","halfpercDMSO",6,"F","7","QX481",2,"median.EXT",20.9517654334639
"2714","20140512","RIAILs",1,"e","etoposide","halfpercDMSO",6,"F","7","QX309",2,"median.EXT",-2.86997320638198
"2715","20140513","RIAILs",1,"f","etoposide","halfpercDMSO",6,"F","7","QX580",2,"median.EXT",99.7560753537445
"2716","20140520","RIAILs",1,"h","etoposide","halfpercDMSO",6,"F","7","QX296",2,"median.EXT",-71.482557449919
"2717","20140527","RIAILs",1,"j","etoposide","halfpercDMSO",6,"F","7","QX409",2,"median.EXT",-62.363432861088
"2718","20140603","RIAILs",1,"k","etoposide","halfpercDMSO",6,"F","7","QX365",2,"median.EXT",-56.2027178932235
"2719","20140623","RIAILs",1,"l","etoposide","halfpercDMSO",6,"F","7","QX237",1,"median.EXT",-105.938558082102
"2720","20140624","RIAILs",1,"m","etoposide","halfpercDMSO",6,"F","7","QX4",1,"median.EXT",-56.2027150830091
"2721","20140429","RIAILs",1,"b","etoposide","halfpercDMSO",6,"F","7","QX481",2,"median.norm.EXT",-0.140083354226336
"2722","20140512","RIAILs",1,"e","etoposide","halfpercDMSO",6,"F","7","QX309",2,"median.norm.EXT",-0.12589991390954
"2723","20140513","RIAILs",1,"f","etoposide","halfpercDMSO",6,"F","7","QX580",2,"median.norm.EXT",0.170072224999689
"2724","20140520","RIAILs",1,"h","etoposide","halfpercDMSO",6,"F","7","QX296",2,"median.norm.EXT",0.112149837609403
"2725","20140527","RIAILs",1,"j","etoposide","halfpercDMSO",6,"F","7","QX409",2,"median.norm.EXT",-0.191701512296209
"2726","20140603","RIAILs",1,"k","etoposide","halfpercDMSO",6,"F","7","QX365",2,"median.norm.EXT",-0.613548696464426
"2727","20140623","RIAILs",1,"l","etoposide","halfpercDMSO",6,"F","7","QX237",1,"median.norm.EXT",-0.511895054657042
"2728","20140624","RIAILs",1,"m","etoposide","halfpercDMSO",6,"F","7","QX4",1,"median.norm.EXT",-0.327825857354129
"2729","20140429","RIAILs",1,"b","etoposide","halfpercDMSO",6,"F","7","QX481",2,"median.TOF",21.2348733912264
"2730","20140512","RIAILs",1,"e","etoposide","halfpercDMSO",6,"F","7","QX309",2,"median.TOF",17.3071905982542
"2731","20140513","RIAILs",1,"f","etoposide","halfpercDMSO",6,"F","7","QX580",2,"median.TOF",48.6176318720919
"2732","20140520","RIAILs",1,"h","etoposide","halfpercDMSO",6,"F","7","QX296",2,"median.TOF",-38.0540614063596
"2733","20140527","RIAILs",1,"j","etoposide","halfpercDMSO",6,"F","7","QX409",2,"median.TOF",-17.6138451096436
"2734","20140603","RIAILs",1,"k","etoposide","halfpercDMSO",6,"F","7","QX365",2,"median.TOF",11.9853674938269
"2735","20140623","RIAILs",1,"l","etoposide","halfpercDMSO",6,"F","7","QX237",1,"median.TOF",-31.8870539916544
"2736","20140624","RIAILs",1,"m","etoposide","halfpercDMSO",6,"F","7","QX4",1,"median.TOF",0.96825328766034
"2737","20140429","RIAILs",1,"b","etoposide","halfpercDMSO",6,"F","7","QX481",2,"norm.n",6.30698069416601
"2738","20140512","RIAILs",1,"e","etoposide","halfpercDMSO",6,"F","7","QX309",2,"norm.n",-4.67653480967425
"2739","20140513","RIAILs",1,"f","etoposide","halfpercDMSO",6,"F","7","QX580",2,"norm.n",49.5703448486719
"2740","20140520","RIAILs",1,"h","etoposide","halfpercDMSO",6,"F","7","QX296",2,"norm.n",-20.5451318530562
"2741","20140527","RIAILs",1,"j","etoposide","halfpercDMSO",6,"F","7","QX409",2,"norm.n",-14.2366451443909
"2742","20140603","RIAILs",1,"k","etoposide","halfpercDMSO",6,"F","7","QX365",2,"norm.n",28.1260989164506
"2743","20140623","RIAILs",1,"l","etoposide","halfpercDMSO",6,"F","7","QX237",1,"norm.n",-20.551019949756
"2744","20140624","RIAILs",1,"m","etoposide","halfpercDMSO",6,"F","7","QX4",1,"norm.n",40.61105044773
"2745","20140429","RIAILs",1,"b","etoposide","halfpercDMSO",6,"F","9","QX550",2,"median.EXT",44.0850345704519
"2746","20140512","RIAILs",1,"e","etoposide","halfpercDMSO",6,"F","9","QX316",2,"median.EXT",-22.1486471657642
"2747","20140513","RIAILs",1,"f","etoposide","halfpercDMSO",6,"F","9","QX343",2,"median.EXT",119.676113871552
"2748","20140526","RIAILs",1,"i","etoposide","halfpercDMSO",6,"F","9","QX189",1,"median.EXT",-14.0028930510873
"2749","20140527","RIAILs",1,"j","etoposide","halfpercDMSO",6,"F","9","QX43",1,"median.EXT",103.483895798773
"2750","20140603","RIAILs",1,"k","etoposide","halfpercDMSO",6,"F","9","QX427",2,"median.EXT",-95.2027178932235
"2751","20140623","RIAILs",1,"l","etoposide","halfpercDMSO",6,"F","9","QX347",2,"median.EXT",36.2956878671182
"2752","20140429","RIAILs",1,"b","etoposide","halfpercDMSO",6,"F","9","QX550",2,"median.norm.EXT",-0.107514189721386
"2753","20140512","RIAILs",1,"e","etoposide","halfpercDMSO",6,"F","9","QX316",2,"median.norm.EXT",-0.488430059236551
"2754","20140513","RIAILs",1,"f","etoposide","halfpercDMSO",6,"F","9","QX343",2,"median.norm.EXT",0.0820209429918992
"2755","20140526","RIAILs",1,"i","etoposide","halfpercDMSO",6,"F","9","QX189",1,"median.norm.EXT",0.330044086911524
"2756","20140527","RIAILs",1,"j","etoposide","halfpercDMSO",6,"F","9","QX43",1,"median.norm.EXT",0.211468767520225
"2757","20140603","RIAILs",1,"k","etoposide","halfpercDMSO",6,"F","9","QX427",2,"median.norm.EXT",-0.487894758909338
"2758","20140623","RIAILs",1,"l","etoposide","halfpercDMSO",6,"F","9","QX347",2,"median.norm.EXT",-0.0962790017414444
"2759","20140429","RIAILs",1,"b","etoposide","halfpercDMSO",6,"F","9","QX550",2,"median.TOF",40.5375955417542
"2760","20140512","RIAILs",1,"e","etoposide","halfpercDMSO",6,"F","9","QX316",2,"median.TOF",9.6312555672488
"2761","20140513","RIAILs",1,"f","etoposide","halfpercDMSO",6,"F","9","QX343",2,"median.TOF",35.7837762266501
"2762","20140526","RIAILs",1,"i","etoposide","halfpercDMSO",6,"F","9","QX189",1,"median.TOF",-9.54768596601864
"2763","20140527","RIAILs",1,"j","etoposide","halfpercDMSO",6,"F","9","QX43",1,"median.TOF",36.7633823762716
"2764","20140603","RIAILs",1,"k","etoposide","halfpercDMSO",6,"F","9","QX427",2,"median.TOF",-40.2363870467637
"2765","20140623","RIAILs",1,"l","etoposide","halfpercDMSO",6,"F","9","QX347",2,"median.TOF",29.1587655179309
"2766","20140429","RIAILs",1,"b","etoposide","halfpercDMSO",6,"F","9","QX550",2,"norm.n",76.651699853239
"2767","20140512","RIAILs",1,"e","etoposide","halfpercDMSO",6,"F","9","QX316",2,"norm.n",11.0178410576976
"2768","20140513","RIAILs",1,"f","etoposide","halfpercDMSO",6,"F","9","QX343",2,"norm.n",23.7529234278686
"2769","20140526","RIAILs",1,"i","etoposide","halfpercDMSO",6,"F","9","QX189",1,"norm.n",-19.4491884170226
"2770","20140527","RIAILs",1,"j","etoposide","halfpercDMSO",6,"F","9","QX43",1,"norm.n",29.3460709952892
"2771","20140603","RIAILs",1,"k","etoposide","halfpercDMSO",6,"F","9","QX427",2,"norm.n",-11.7353550800234
"2772","20140623","RIAILs",1,"l","etoposide","halfpercDMSO",6,"F","9","QX347",2,"norm.n",39.3642065983864
"2773","20140429","RIAILs",1,"b","etoposide","halfpercDMSO",6,"F","11","QX24",1,"median.EXT",10.7167054740506
"2774","20140512","RIAILs",1,"e","etoposide","halfpercDMSO",6,"F","11","QX194",1,"median.EXT",-24.7988913688222
"2775","20140513","RIAILs",1,"f","etoposide","halfpercDMSO",6,"F","11","QX102",1,"median.EXT",-120.70515002695
"2776","20140526","RIAILs",1,"i","etoposide","halfpercDMSO",6,"F","11","QX248",2,"median.EXT",-12.8744484012644
"2777","20140527","RIAILs",1,"j","etoposide","halfpercDMSO",6,"F","11","QX107",1,"median.EXT",-12.8828201707406
"2778","20140603","RIAILs",1,"k","etoposide","halfpercDMSO",6,"F","11","QX90",1,"median.EXT",-32.923229923648
"2779","20140623","RIAILs",1,"l","etoposide","halfpercDMSO",6,"F","11","QX79",1,"median.EXT",23.8732371057285
"2780","20140429","RIAILs",1,"b","etoposide","halfpercDMSO",6,"F","11","QX24",1,"median.norm.EXT",-0.081547870039676
"2781","20140512","RIAILs",1,"e","etoposide","halfpercDMSO",6,"F","11","QX194",1,"median.norm.EXT",-0.39197786428805
"2782","20140513","RIAILs",1,"f","etoposide","halfpercDMSO",6,"F","11","QX102",1,"median.norm.EXT",-0.259820655306178
"2783","20140526","RIAILs",1,"i","etoposide","halfpercDMSO",6,"F","11","QX248",2,"median.norm.EXT",-0.314336754836394
"2784","20140527","RIAILs",1,"j","etoposide","halfpercDMSO",6,"F","11","QX107",1,"median.norm.EXT",0.0276080966251904
"2785","20140603","RIAILs",1,"k","etoposide","halfpercDMSO",6,"F","11","QX90",1,"median.norm.EXT",-0.426726122679124
"2786","20140623","RIAILs",1,"l","etoposide","halfpercDMSO",6,"F","11","QX79",1,"median.norm.EXT",-0.309493647527288
"2787","20140429","RIAILs",1,"b","etoposide","halfpercDMSO",6,"F","11","QX24",1,"median.TOF",19.1808301415195
"2788","20140512","RIAILs",1,"e","etoposide","halfpercDMSO",6,"F","11","QX194",1,"median.TOF",33.659060660265
"2789","20140513","RIAILs",1,"f","etoposide","halfpercDMSO",6,"F","11","QX102",1,"median.TOF",-51.2980721160731
"2790","20140526","RIAILs",1,"i","etoposide","halfpercDMSO",6,"F","11","QX248",2,"median.TOF",8.9605377741031
"2791","20140527","RIAILs",1,"j","etoposide","halfpercDMSO",6,"F","11","QX107",1,"median.TOF",-0.455924495207207
"2792","20140603","RIAILs",1,"k","etoposide","halfpercDMSO",6,"F","11","QX90",1,"median.TOF",6.02384399607668
"2793","20140623","RIAILs",1,"l","etoposide","halfpercDMSO",6,"F","11","QX79",1,"median.TOF",19.8298052107126
"2794","20140429","RIAILs",1,"b","etoposide","halfpercDMSO",6,"F","11","QX24",1,"norm.n",5.3175435950347
"2795","20140512","RIAILs",1,"e","etoposide","halfpercDMSO",6,"F","11","QX194",1,"norm.n",0.263932164560474
"2796","20140513","RIAILs",1,"f","etoposide","halfpercDMSO",6,"F","11","QX102",1,"norm.n",-40.7499568091798
"2797","20140526","RIAILs",1,"i","etoposide","halfpercDMSO",6,"F","11","QX248",2,"norm.n",2.02845139393358
"2798","20140527","RIAILs",1,"j","etoposide","halfpercDMSO",6,"F","11","QX107",1,"norm.n",21.0975111138134
"2799","20140603","RIAILs",1,"k","etoposide","halfpercDMSO",6,"F","11","QX90",1,"norm.n",-6.16320184121202
"2800","20140623","RIAILs",1,"l","etoposide","halfpercDMSO",6,"F","11","QX79",1,"norm.n",14.4318337504075
"2801","20140429","RIAILs",1,"b","etoposide","halfpercDMSO",6,"G","1","QX193",1,"median.EXT",69.8346275653552
"2802","20140512","RIAILs",1,"e","etoposide","halfpercDMSO",6,"G","1","QX196",1,"median.EXT",8.22210906771834
"2803","20140513","RIAILs",1,"f","etoposide","halfpercDMSO",6,"G","1","QX80",1,"median.EXT",26.1284596076136
"2804","20140526","RIAILs",1,"i","etoposide","halfpercDMSO",6,"G","1","QX525",2,"median.EXT",22.0278159337782
"2805","20140527","RIAILs",1,"j","etoposide","halfpercDMSO",6,"G","1","QX377",2,"median.EXT",-60.488651257135
"2806","20140603","RIAILs",1,"k","etoposide","halfpercDMSO",6,"G","1","QX500",2,"median.EXT",-65.3771887865979
"2807","20140623","RIAILs",1,"l","etoposide","halfpercDMSO",6,"G","1","QX405",2,"median.EXT",-33.1881510770051
"2808","20140429","RIAILs",1,"b","etoposide","halfpercDMSO",6,"G","1","QX193",1,"median.norm.EXT",-0.10857028511012
"2809","20140512","RIAILs",1,"e","etoposide","halfpercDMSO",6,"G","1","QX196",1,"median.norm.EXT",-0.393241182737334
"2810","20140513","RIAILs",1,"f","etoposide","halfpercDMSO",6,"G","1","QX80",1,"median.norm.EXT",0.237811198798677
"2811","20140526","RIAILs",1,"i","etoposide","halfpercDMSO",6,"G","1","QX525",2,"median.norm.EXT",-0.315365922908196
"2812","20140527","RIAILs",1,"j","etoposide","halfpercDMSO",6,"G","1","QX377",2,"median.norm.EXT",-0.0150234499554748
"2813","20140603","RIAILs",1,"k","etoposide","halfpercDMSO",6,"G","1","QX500",2,"median.norm.EXT",-0.379908904700399
"2814","20140623","RIAILs",1,"l","etoposide","halfpercDMSO",6,"G","1","QX405",2,"median.norm.EXT",0.71210018315974
"2815","20140429","RIAILs",1,"b","etoposide","halfpercDMSO",6,"G","1","QX193",1,"median.TOF",50.8436460941795
"2816","20140512","RIAILs",1,"e","etoposide","halfpercDMSO",6,"G","1","QX196",1,"median.TOF",27.6999848316266
"2817","20140513","RIAILs",1,"f","etoposide","halfpercDMSO",6,"G","1","QX80",1,"median.TOF",10.2944476358837
"2818","20140526","RIAILs",1,"i","etoposide","halfpercDMSO",6,"G","1","QX525",2,"median.TOF",35.1086677120923
"2819","20140527","RIAILs",1,"j","etoposide","halfpercDMSO",6,"G","1","QX377",2,"median.TOF",-17.1761120994723
"2820","20140603","RIAILs",1,"k","etoposide","halfpercDMSO",6,"G","1","QX500",2,"median.TOF",-28.0628996848701
"2821","20140623","RIAILs",1,"l","etoposide","halfpercDMSO",6,"G","1","QX405",2,"median.TOF",-35.4377688394632
"2822","20140429","RIAILs",1,"b","etoposide","halfpercDMSO",6,"G","1","QX193",1,"norm.n",45.3134289706798
"2823","20140512","RIAILs",1,"e","etoposide","halfpercDMSO",6,"G","1","QX196",1,"norm.n",12.4448648940152
"2824","20140513","RIAILs",1,"f","etoposide","halfpercDMSO",6,"G","1","QX80",1,"norm.n",-38.4842506278675
"2825","20140526","RIAILs",1,"i","etoposide","halfpercDMSO",6,"G","1","QX525",2,"norm.n",13.3357213763037
"2826","20140527","RIAILs",1,"j","etoposide","halfpercDMSO",6,"G","1","QX377",2,"norm.n",-11.993022812141
